"DATE","WEIGHT","TICKER"
"2021-01-29",NA,"NXPI"
"2021-01-29",0.0229264099429461,"TSLA"
"2021-01-29",NA,"TRGP"
"2021-01-29",0.000194178534096643,"HII"
"2021-01-29",0.000855931992807645,"MPC"
"2021-01-29",0.000702153878352923,"ENPH"
"2021-01-29",NA,"EPAM"
"2021-01-29",0.000365226040875635,"FBHS"
"2021-01-29",0.000530607995755089,"XYL"
"2021-01-29",0.000623494613921654,"CBRE"
"2021-01-29",0.000872841979367305,"LYB"
"2021-01-29",0.00030019674401879,"ALLE"
"2021-02-26",0.000398131157839415,"AAL"
"2021-02-26",0.000234231903459209,"PNW"
"2021-02-26",0.00630698804415259,"ABT"
"2021-02-26",0.00304258052415626,"AMD"
"2021-02-26",0.00168120447807129,"APD"
"2021-02-26",0.000240060623919695,"ALK"
"2021-02-26",0.00418302442358654,"HON"
"2021-02-26",0.000871546763327937,"SWKS"
"2021-02-26",0.000598104252010143,"HES"
"2021-02-26",0.00110481980513576,"AEP"
"2021-02-26",0.00323871209668233,"AXP"
"2021-02-26",0.000980151229813284,"AFL"
"2021-02-26",0.00112969049173661,"AIG"
"2021-02-26",0.000808448780479051,"AME"
"2021-02-26",0.00386117181229547,"AMGN"
"2021-02-26",0.00170849701516162,"ADI"
"2021-02-26",0.000221084282408949,"APA"
"2021-02-26",0.0605073928940892,"AAPL"
"2021-02-26",0.00322368382644497,"AMAT"
"2021-02-26",0.000939093152604583,"ADM"
"2021-02-26",0.00180385663886816,"ADSK"
"2021-02-26",0.00221345898755308,"ADP"
"2021-02-26",0.000432470593439241,"AVY"
"2021-02-26",0.000832287979597966,"BLL"
"2021-02-26",0.00110115374390005,"BK"
"2021-02-26",0.00116636737166859,"BAX"
"2021-02-26",0.00208263194635267,"BDX"
"2021-02-26",0.00680175035792173,"VZ"
"2021-02-26",0.00980042299449293,"BRK.B"
"2021-02-26",0.000772350334982001,"BBY"
"2021-02-26",0.000430310973665984,"BIO"
"2021-02-26",0.00367377114571205,"BA"
"2021-02-26",0.000261560281764294,"RHI"
"2021-02-26",0.00408415766991784,"BMY"
"2021-02-26",0.000658455371115954,"BF.B"
"2021-02-26",0.00219510090840855,"CI"
"2021-02-26",0.00207486802173056,"CSX"
"2021-02-26",0.000409518643390757,"CPB"
"2021-02-26",0.00108220673342346,"STZ"
"2021-02-26",0.000449698990546677,"CAH"
"2021-02-26",0.00349897247137113,"CAT"
"2021-02-26",0.000400671230093492,"LUMN"
"2021-02-26",0.0133482075527698,"JPM"
"2021-02-26",0.00572572805411657,"CVX"
"2021-02-26",0.000573637103870878,"CHD"
"2021-02-26",0.00101251930111131,"CTAS"
"2021-02-26",0.000676920289686319,"CLX"
"2021-02-26",0.00627487113124064,"KO"
"2021-02-26",0.00189666820826794,"CL"
"2021-02-26",0.00152949910670284,"AON"
"2021-02-26",0.00716302055700281,"CMCSA"
"2021-02-26",0.000281690895265585,"CMA"
